city,state_id,state_name,county_name,lat,lng,population,density,zips
Blue Ball,PA,Pennsylvania,Lancaster,40.1157,-76.0517,952,307.8,17557 17506 17519
Wishek,ND,North Dakota,McIntosh,46.2554,-99.5546,951,255.8,58495
Sister Bay,WI,Wisconsin,Door,45.1835,-87.1271,951,142.4,54234
Medora,IN,Indiana,Jackson,38.8247,-86.1711,950,532,47260
Wadley,AL,Alabama,Randolph,33.1239,-85.5683,950,252.1,36276
Lake Victoria,MI,Michigan,Clinton,42.9168,-84.3749,950,446.1,48848
Faison,NC,North Carolina,Duplin,35.1164,-78.136,950,423.7,28341
Munds Park,AZ,Arizona,Coconino,34.9382,-111.6318,950,16.5,86017
Greene,ME,Maine,Androscoggin,44.1898,-70.1418,950,141.5,4236
Medford,OK,Oklahoma,Grant,36.8035,-97.7378,949,339.5,73759
Lakeview,AR,Arkansas,Baxter,36.3739,-92.5387,949,352.2,72642
Lobelville,TN,Tennessee,Perry,35.7508,-87.7958,949,97.7,37097
Sidney,IA,Iowa,Fremont,40.7459,-95.6447,948,267,51652
Hamel,IL,Illinois,Madison,38.8894,-89.8425,948,307.7,62046 62097
Lanesville,IN,Indiana,Harrison,38.2394,-85.9821,948,389.1,47136
Danville,IA,Iowa,Des Moines,40.8599,-91.3145,948,488.5,52623
Dovesville,SC,South Carolina,Darlington,34.4028,-79.903,948,52.2,29540
Coyne Center,IL,Illinois,Rock Island,41.4006,-90.5627,948,212.8,61264
Cedar Flat,CA,California,Placer,39.2101,-120.0965,948,339,96145 96140
Welaka,FL,Florida,Putnam,29.4822,-81.6658,948,248.2,32193
Highland Holiday,OH,Ohio,Highland,39.1949,-83.4703,947,605.1,45133
Woodlawn,NC,North Carolina,Alamance,36.1158,-79.2898,947,111,27302
Linesville,PA,Pennsylvania,Crawford,41.6564,-80.4225,946,471.7,16424
Prospect,PA,Pennsylvania,Butler,40.8992,-80.0487,946,89.5,16052
Rural Valley,PA,Pennsylvania,Armstrong,40.7991,-79.3149,946,173,16222 16249
Newman Grove,NE,Nebraska,Madison,41.7469,-97.7767,946,670.1,68758
Wagram,NC,North Carolina,Scotland,34.8891,-79.3652,946,250.7,28396
Victor,IA,Iowa,Iowa,41.7306,-92.2949,946,759,52347
Quinebaug,CT,Connecticut,Northeastern Connecticut,42.0107,-71.937,946,84.1,06255 06262 06245
Crescent,LA,Louisiana,Iberville,30.2406,-91.2864,946,219.3,70764
Tuttletown,CA,California,Tuolumne,38.0003,-120.4503,946,49.7,95370
Nelson,GA,Georgia,Cherokee,34.3789,-84.3707,946,239.7,30107 30151
Exeter,MO,Missouri,Barry,36.6707,-93.9399,946,462.2,65647
Palestine,IN,Indiana,Kosciusko,41.1784,-85.9497,946,357.8,46580 46539
Jekyll Island,GA,Georgia,Glynn,31.0732,-81.4206,946,40.6,31527
Lake Andes,SD,South Dakota,Charles Mix,43.156,-98.5361,945,489.1,57356
Knappa,OR,Oregon,Clatsop,46.1694,-123.5822,945,176.6,97103
Horine,MO,Missouri,Jefferson,38.2669,-90.4325,945,512.2,63070
Mountainaire,AZ,Arizona,Coconino,35.0921,-111.6493,945,35.8,86005
Troy,ID,Idaho,Latah,46.738,-116.7731,945,461.2,83871
Magnolia,NC,North Carolina,Duplin,34.896,-78.0541,944,341.1,28453
Candelero Arriba,PR,Puerto Rico,Humacao,18.1016,-65.8342,944,806.8,791
Sykesville,PA,Pennsylvania,Jefferson,41.0475,-78.8185,944,230.2,15865
Pawnee City,NE,Nebraska,Pawnee,40.1106,-96.153,944,302.5,68420
Andrews,FL,Florida,Levy,29.5496,-82.8883,944,67.3,32626 32693
Bellemeade,KY,Kentucky,Jefferson,38.251,-85.591,944,526.7,40223 40222
Crosswicks,NJ,New Jersey,Burlington,40.1439,-74.6409,944,199.7,8515
Ellenboro,NC,North Carolina,Rutherford,35.3309,-81.7612,944,288.1,28040
Pabellones,PR,Puerto Rico,Toa Baja,18.4412,-66.2156,944,825.8,949
Brooklyn,MI,Michigan,Jackson,42.1054,-84.2487,943,388.3,49230
McLean,TX,Texas,Gray,35.2324,-100.6001,943,314.4,79057
Upton,WY,Wyoming,Weston,44.1039,-104.6362,943,140.8,82730
Nemacolin,PA,Pennsylvania,Greene,39.8784,-79.9294,943,254.3,15351
Wild Rose,WI,Wisconsin,Waushara,44.1788,-89.2442,942,250.2,54984
Turtle Lake,WI,Wisconsin,Barron,45.3933,-92.1452,942,127.2,54889
Leesburg,IN,Indiana,Kosciusko,41.3307,-85.849,942,410.8,46538
Mitchell,IL,Illinois,Madison,38.7631,-90.0816,942,650.8,62040
Logan,NM,New Mexico,Quay,35.3576,-103.4426,942,34.3,88426
DeSales University,PA,Pennsylvania,Lehigh,40.5382,-75.3782,942,607.9,18034
Hospers,IA,Iowa,Sioux,43.0722,-95.9039,941,688.2,51238
Aurelia,IA,Iowa,Cherokee,42.7131,-95.4368,941,358.2,51005
North Tunica,MS,Mississippi,Tunica,34.7031,-90.3797,941,641,38676
Hesperia,MI,Michigan,Oceana,43.5691,-86.0407,941,444.1,49421
Rand,WV,West Virginia,Kanawha,38.2818,-81.5653,941,787.7,25306
Cedar Key,FL,Florida,Levy,29.146,-83.0388,940,358.9,32625
Honduras,PR,Puerto Rico,Cidra,18.1412,-66.2004,940,357.5,736
Rocky Point,NC,North Carolina,Pender,34.4441,-77.8909,940,52.6,28457 28425
New Salem,ND,North Dakota,Morton,46.8431,-101.4178,939,261.8,58563
Califon,NJ,New Jersey,Hunterdon,40.7193,-74.8371,939,378.1,7830
Union Bridge,MD,Maryland,Carroll,39.5731,-77.1744,939,352.2,21791
Klondike Corner,NH,New Hampshire,Hillsborough,42.964,-71.6389,939,107,3070
Francesville,IN,Indiana,Pulaski,40.9853,-86.8834,939,525.3,47946
Footville,WI,Wisconsin,Rock,42.6715,-89.2084,939,323.3,53548 53537
Inverness,MS,Mississippi,Sunflower,33.3543,-90.5913,939,251.7,38753
Toughkenamon,PA,Pennsylvania,Chester,39.8313,-75.7565,939,175.7,19374 19311
Plandome Heights,NY,New York,Nassau,40.8021,-73.7049,938,1668.7,11030
Burwell,NE,Nebraska,Garfield,41.7801,-99.1342,938,345.2,68823
Linn Valley,KS,Kansas,Linn,38.3758,-94.712,938,122.4,66040
Flanagan,IL,Illinois,Livingston,40.8771,-88.8596,938,629.2,61740
Stateline,NV,Nevada,Douglas,38.9678,-119.944,938,504,89449
Franklin,GA,Georgia,Heard,33.2797,-85.0985,938,112.6,30217
McKinley Heights,OH,Ohio,Trumbull,41.186,-80.7177,938,399.9,44420 44446
Fallon Station,NV,Nevada,Churchill,39.415,-118.7165,938,127.4,89406
Walker,MN,Minnesota,Cass,47.0906,-94.5885,937,128.8,56484
Rocky Boy West,MT,Montana,Chouteau,48.2972,-109.9918,937,66.4,59521
Fairacres,NM,New Mexico,Doña Ana,32.3047,-106.8367,937,171.6,88005 88007
Hinton,IA,Iowa,Plymouth,42.6212,-96.2977,936,505.6,51024
Manassa,CO,Colorado,Conejos,37.1738,-105.9373,936,388.1,81141
West Bend,IA,Iowa,Palo Alto,42.96,-94.4457,936,412.1,50597
Northwood,ND,North Dakota,Grand Forks,47.7384,-97.5707,936,299,58267
Clarence,MO,Missouri,Shelby,39.7432,-92.2602,936,312.2,63437
Round Hill Village,NV,Nevada,Douglas,38.9937,-119.9233,936,62.4,89448
Bigelow Corners,CT,Connecticut,Western Connecticut,41.4694,-73.5057,936,539.5,6812
Mississippi Valley State University,MS,Mississippi,Leflore,33.5172,-90.3444,936,201.3,38941
Killbuck,OH,Ohio,Holmes,40.496,-81.9823,936,437.1,44637
Bolton,MS,Mississippi,Hinds,32.3546,-90.4586,936,237.9,39041
Crescent Beach,FL,Florida,St. Johns,29.7355,-81.2413,936,251.3,32080
Woodridge,NY,New York,Sullivan,41.7122,-74.5741,936,215.9,12789
Carnesville,GA,Georgia,Franklin,34.3729,-83.2328,935,114.9,30521
Hauser,ID,Idaho,Kootenai,47.7667,-117.0133,935,297.9,83854
Jarratt,VA,Virginia,Sussex,36.816,-77.4689,935,286.9,23867
Witt,IL,Illinois,Montgomery,39.2539,-89.3488,935,291.6,62094
Morrisonville,IL,Illinois,Christian,39.4217,-89.459,935,348.9,62546
Van Buren,IN,Indiana,Grant,40.6157,-85.5039,935,619,46991
Offerman,GA,Georgia,Pierce,31.4088,-82.1132,935,110.3,31557 31556
Fremont,NC,North Carolina,Wayne,35.5436,-77.9751,935,266.2,27830
St. Paul,IN,Indiana,Decatur,39.4283,-85.6287,934,1266.4,47272
Meigs,GA,Georgia,Thomas,31.0714,-84.0922,934,231.8,31765
Blue Mound,IL,Illinois,Macon,39.7004,-89.1185,934,616.3,62513
Centuria,WI,Wisconsin,Polk,45.4498,-92.5579,933,211.9,54824
Schleswig,IA,Iowa,Crawford,42.1612,-95.4352,933,290.6,51461
Bingen,WA,Washington,Klickitat,45.7139,-121.4704,933,578.8,98605
Cammack Village,AR,Arkansas,Pulaski,34.7808,-92.3449,933,1248.2,72207
Germania,NJ,New Jersey,Atlantic,39.5088,-74.5922,933,137.3,8215
Langdon Place,KY,Kentucky,Jefferson,38.2865,-85.5849,933,1886.4,40242 40241
Pound,VA,Virginia,Wise,37.126,-82.6071,933,138.3,24279
Trinidad,TX,Texas,Henderson,32.1562,-96.1054,933,24.2,75163
Pinopolis,SC,South Carolina,Berkeley,33.2287,-80.0386,933,251.6,29461 29469
Stephenson,MI,Michigan,Menominee,45.4137,-87.6091,933,332,49887
McLeansville,NC,North Carolina,Guilford,36.1045,-79.6554,933,58.7,27301 27249
Lamboglia,PR,Puerto Rico,Patillas,17.9847,-65.9859,933,727.1,723
Utica,IN,Indiana,Clark,38.338,-85.6559,932,302,47130
Glenvar,VA,Virginia,Roanoke,37.276,-80.1257,932,258,24153
Cheyenne Wells,CO,Colorado,Cheyenne,38.8192,-102.3521,932,336.4,80810
Carlsborg,WA,Washington,Clallam,48.0842,-123.1697,932,340,98382
Waterloo,NE,Nebraska,Douglas,41.2856,-96.285,931,447.2,68069
Craigsville,VA,Virginia,Augusta,38.0838,-79.3853,931,173.9,24430
Cedar Hill,NM,New Mexico,San Juan,36.9424,-107.8862,931,38.2,87410
Morgantown,MS,Mississippi,Adams,31.5751,-91.3521,930,438.2,39120
Oquawka,IL,Illinois,Henderson,40.9379,-90.9499,930,244.5,61469
Oak Grove,AL,Alabama,Talladega,33.1927,-86.304,930,194.6,35151 35150
Au Gres,MI,Michigan,Arenac,44.0432,-83.6934,930,157.7,48703
Allen,OK,Oklahoma,Pontotoc,34.8776,-96.4129,930,382,74825
Howard,SD,South Dakota,Miner,44.0117,-97.5246,930,372.1,57349
Kenansville,NC,North Carolina,Duplin,34.9598,-77.9659,929,169.5,28349
Ore City,TX,Texas,Upshur,32.8008,-94.7182,929,166.1,75683
Texhoma,OK,Oklahoma,Texas,36.5054,-101.7872,929,559.5,73949
Fairton,NJ,New Jersey,Cumberland,39.3758,-75.213,929,125,8302
Hugo,CO,Colorado,Lincoln,39.1362,-103.4731,929,393.4,80821
Napoleon,MI,Michigan,Jackson,42.1658,-84.2416,929,136.9,49201 49261
Rutland,OH,Ohio,Meigs,39.0412,-82.1285,928,409.8,45760 45775
Shellman,GA,Georgia,Randolph,31.7571,-84.6159,928,113.8,39886
Highland,MD,Maryland,Howard,39.1814,-76.957,927,148.7,20759 20777
Springer,NM,New Mexico,Colfax,36.3623,-104.5997,927,162.4,87747
Malott,WA,Washington,Okanogan,48.2918,-119.6955,927,194.4,98840 98829
West Cape May,NJ,New Jersey,Cape May,38.9423,-74.9378,927,305,8204
Ridge Farm,IL,Illinois,Vermilion,39.8957,-87.652,927,117.1,61870
Brantley,AL,Alabama,Crenshaw,31.5823,-86.2569,927,115.2,36009
Weeki Wachee Gardens,FL,Florida,Hernando,28.5375,-82.6208,927,285.5,34607
New Hope,VA,Virginia,Augusta,38.1954,-78.9044,927,61.9,22980 24401 24469 24431 24437
Oakland,IL,Illinois,Coles,39.6574,-88.0275,926,456.9,61943
Sullivan,OH,Ohio,Ashland,41.028,-82.2212,926,86.3,44880
Hyndman,PA,Pennsylvania,Bedford,39.8207,-78.7214,926,699,15545
Allen,SD,South Dakota,Bennett,43.2792,-101.9265,926,110.2,57714
Truesdale,MO,Missouri,Warren,38.8124,-91.122,926,279.2,63380
Reid Hope King,TX,Texas,Cameron,25.9227,-97.4141,926,1131.7,78521
Schroon Lake,NY,New York,Essex,43.8345,-73.7647,926,123.9,12870
Mesa Verde,CA,California,Riverside,33.5957,-114.7317,926,83.1,92225
Chase,PA,Pennsylvania,Luzerne,41.2801,-75.9649,926,156.1,18708
Roseville,IL,Illinois,Warren,40.7307,-90.6638,925,483.2,61473
Jonesville,SC,South Carolina,Union,34.8348,-81.6811,925,352,29353
Buffalo Center,IA,Iowa,Winnebago,43.3894,-93.9428,925,333.5,50424
Palenville,NY,New York,Greene,42.1773,-74.0226,925,105.6,12463
De Soto,IA,Iowa,Dallas,41.5371,-94.0103,925,204.5,50003 50069
New Hope,NC,North Carolina,Wayne,35.3774,-77.8923,924,140.7,28551 27534
Trumbauersville,PA,Pennsylvania,Bucks,40.4133,-75.3803,924,801.9,18951 18970
Klamath,CA,California,Del Norte,41.5442,-124.0245,924,20.7,95548
Grantwood Village,MO,Missouri,St. Louis,38.5509,-90.3532,924,436.8,63123
Winding Cypress,FL,Florida,Collier,26.0641,-81.6782,924,192.5,34114
Start,LA,Louisiana,Richland,32.4902,-91.865,924,101.4,71264 71269 71279
Fort Davis,TX,Texas,Jeff Davis,30.5789,-103.8946,924,33,79734
Harris,MN,Minnesota,Chisago,45.5976,-92.9869,924,17.9,55069 55032
Mechanicsville,IA,Iowa,Cedar,41.9056,-91.2536,924,432.7,52306
Mapleton,IA,Iowa,Monona,42.1673,-95.7909,923,226.7,51034
Stebbins,CA,California,Kern,35.4056,-119.3142,923,356.6,93314
Cleveland,MO,Missouri,Cass,38.6788,-94.598,923,239.8,64734
Dash Point,WA,Washington,Pierce,47.313,-122.4154,923,562,98422
Meadow Vale,KY,Kentucky,Jefferson,38.2833,-85.5725,922,1810.1,40242 40241
York Springs,PA,Pennsylvania,Adams,40.0093,-77.1159,922,157.2,17372
Inyokern,CA,California,Kern,35.6546,-117.8213,922,32.6,93527
Oregon,MO,Missouri,Holt,39.9861,-95.1433,922,383.7,64473
Oxford,AR,Arkansas,Izard,36.209,-91.9183,922,54.4,72517 72565
Metolius,OR,Oregon,Jefferson,44.5875,-121.176,921,743.7,97741
Benkelman,NE,Nebraska,Dundy,40.0468,-101.5402,921,296.5,69021
Buras,LA,Louisiana,Plaquemines,29.3528,-89.5247,921,154.8,70041
Coalmont,TN,Tennessee,Grundy,35.3458,-85.7113,921,58.7,37313 37387
Swayzee,IN,Indiana,Grant,40.5066,-85.8244,921,758.8,46986
Ramsey,IL,Illinois,Fayette,39.1457,-89.1103,921,320,62080
Shoreham,MI,Michigan,Berrien,42.0604,-86.5115,921,607,49085
New Hamburg,NY,New York,Dutchess,41.5891,-73.9428,921,739.3,12590
Springport,MI,Michigan,Jackson,42.3783,-84.6965,921,282.3,49284
Keosauqua,IA,Iowa,Van Buren,40.7347,-91.9604,921,243.8,52565
Richfield,NC,North Carolina,Stanly,35.4716,-80.2586,921,146.8,28137
Upper Bear Creek,CO,Colorado,Clear Creek,39.6319,-105.4154,921,93.9,80439
Lake View,IA,Iowa,Sac,42.3046,-95.041,920,171,51450
Minersville,UT,Utah,Beaver,38.2333,-112.9602,920,163.3,84752
Roy,WA,Washington,Pierce,46.997,-122.5423,920,735.2,98580
Eden Roc,HI,Hawaii,Hawaii,19.4917,-155.0958,920,55.5,96771
Glasgow,OR,Oregon,Coos,43.4371,-124.1961,920,110.2,97459
Donnellson,IA,Iowa,Lee,40.6453,-91.5641,920,279.1,52625
Ector,TX,Texas,Fannin,33.5793,-96.2731,920,302.4,75439
Esperanza,PR,Puerto Rico,Vieques,18.1021,-65.4798,920,279.4,765
Mayer,AZ,Arizona,Yavapai,34.4233,-112.2408,920,17.6,86333
Benítez,PR,Puerto Rico,Canóvanas,18.2726,-65.8788,920,1228.9,729
Sunol,CA,California,Alameda,37.59,-121.8847,920,12.6,94586
Ridgeside,TN,Tennessee,Hamilton,35.0349,-85.247,919,1160.9,37411
Cedar Crest,NM,New Mexico,Bernalillo,35.1114,-106.3802,919,113.5,87008
Meredosia,IL,Illinois,Morgan,39.8308,-90.5569,919,410.6,62665
Elwood,NJ,New Jersey,Atlantic,39.5731,-74.7148,919,111.2,08215 08217 08037
Ulm,MT,Montana,Cascade,47.4197,-111.5252,919,17.5,59404 59485
Sanbornville,NH,New Hampshire,Carroll,43.5525,-71.0297,919,219.9,3872
Big Point,MS,Mississippi,Jackson,30.5905,-88.4846,918,120.6,39562
Coleman,FL,Florida,Sumter,28.8028,-82.0707,918,158.2,33521
Beaver,WV,West Virginia,Raleigh,37.7356,-81.15,918,81.4,25813
East Mountain,TX,Texas,Upshur,32.6008,-94.8525,918,167.5,75604 75647 75645
Vineyard Lake,MI,Michigan,Jackson,42.0868,-84.2102,918,138.3,49230
Fabrica,TX,Texas,Maverick,28.7446,-100.4934,918,1479.9,78852
Shalimar,FL,Florida,Okaloosa,30.4435,-86.583,918,918,32579
Merryville,LA,Louisiana,Beauregard,30.7571,-93.5246,918,36.2,70653
Lake Michigan Beach,MI,Michigan,Berrien,42.2127,-86.376,918,92.4,49038
Downsville,MD,Maryland,Washington,39.5549,-77.8016,918,567.4,21795
Oscoda,MI,Michigan,Iosco,44.425,-83.3339,918,407.2,48750
Sugar Notch,PA,Pennsylvania,Luzerne,41.1939,-75.9312,917,356.4,18706
Punaluu,HI,Hawaii,Honolulu,21.581,-157.8901,917,221.5,96717
Orangeville,IL,Illinois,Stephenson,42.4659,-89.6469,917,522.5,61060
Luttrell,TN,Tennessee,Union,36.2096,-83.7485,917,90.1,37779
Alhambra Valley,CA,California,Contra Costa,37.9668,-122.1361,917,219.3,94553
Dyer,AR,Arkansas,Crawford,35.4944,-94.1388,917,120.4,72921 72935
Deerfield,MI,Michigan,Lenawee,41.8901,-83.779,917,374,49238
Haxtun,CO,Colorado,Phillips,40.642,-102.6297,917,594.7,80731
East Newnan,GA,Georgia,Coweta,33.3461,-84.7763,917,125.3,30263
Rison,AR,Arkansas,Cleveland,33.9599,-92.1936,917,108.1,71665
Red Cloud,NE,Nebraska,Webster,40.0864,-98.5222,917,344.6,68970
Madison,KS,Kansas,Greenwood,38.1336,-96.1372,917,606.3,66860
Addison,WV,West Virginia,Webster,38.4782,-80.4082,917,785.8,26288
West Marion,NC,North Carolina,McDowell,35.6525,-82.0191,916,238.3,28752
Glenmoore,PA,Pennsylvania,Chester,40.0868,-75.782,916,265.6,19343
Decaturville,TN,Tennessee,Decatur,35.5819,-88.1195,916,214.1,38329
Doniphan,NE,Nebraska,Hall,40.7742,-98.3708,916,714.7,68832
Philadelphia,TN,Tennessee,Loudon,35.6791,-84.3999,916,227.4,37846
Amelia Court House,VA,Virginia,Amelia,37.3367,-77.9882,916,93.9,23002
North,SC,South Carolina,Orangeburg,33.6164,-81.103,916,409.3,29112
Krotz Springs,LA,Louisiana,St. Landry,30.5323,-91.7518,915,204.5,70750 71353
Lomas,PR,Puerto Rico,Canóvanas,18.2688,-65.9096,915,1038.6,729
Stockton,UT,Utah,Tooele,40.4496,-112.3672,915,209.8,84071
Loreauville,LA,Louisiana,Iberia,30.0602,-91.7378,915,792.7,70552
Philipsburg,MT,Montana,Granite,46.3324,-113.296,914,415,59858
White Deer,TX,Texas,Carson,35.4332,-101.1751,914,202.8,79097
Coon Valley,WI,Wisconsin,Vernon,43.7024,-91.0112,914,316.7,54623
Toksook Bay,AK,Alaska,Bethel,60.5333,-165.1557,914,12.3,99637
Scottsmoor,FL,Florida,Brevard,28.768,-80.871,914,304.2,32775 32754
North Haven,NY,New York,Suffolk,41.023,-72.314,913,132.8,11963
Pleasant View Village,IN,Indiana,Bartholomew,39.3337,-85.9736,913,197.4,46124
West Point,IA,Iowa,Lee,40.7145,-91.4527,913,554.5,52656
Lebec,CA,California,Kern,34.845,-118.8992,913,23,93243
Kanawha,IA,Iowa,Hancock,42.9342,-93.7932,912,177.6,50447
Tonasket,WA,Washington,Okanogan,48.7075,-119.4409,912,373,98855
Canon,GA,Georgia,Franklin,34.3455,-83.1107,912,112.8,30520
La Vina,CA,California,Madera,36.8798,-120.1149,912,364.7,93637
Bessemer,PA,Pennsylvania,Lawrence,40.9756,-80.4878,912,212.9,16112
Grandfield,OK,Oklahoma,Tillman,34.2306,-98.6875,912,422,73546
Morristown,MN,Minnesota,Rice,44.2239,-93.4445,912,308.9,55052
Mossyrock,WA,Washington,Lewis,46.5305,-122.4887,911,511.6,98564
Seneca,PA,Pennsylvania,Venango,41.377,-79.7073,911,156.5,16346
Stockertown,PA,Pennsylvania,Northampton,40.7547,-75.2627,911,362.8,18083 18040 18045
Patoka,IN,Indiana,Gibson,38.4008,-87.5874,911,295,47666
Walthill,NE,Nebraska,Thurston,42.1489,-96.4929,911,822.4,68067
Niederwald,TX,Texas,Hays,30.0038,-97.7532,911,95.9,78640
Akutan,AK,Alaska,Aleutians East,54.1594,-165.7328,911,5.3,99553
Bloomsdale,MO,Missouri,Ste. Genevieve,38.0146,-90.2213,911,216.1,63627
Lompico,CA,California,Santa Cruz,37.11,-122.0523,911,104.1,95018
Dickeyville,WI,Wisconsin,Grant,42.6246,-90.5914,911,347.6,53807 53808
Otisville,MI,Michigan,Genesee,43.1661,-83.5247,910,398.9,48463
Walhalla,ND,North Dakota,Pembina,48.9211,-97.9176,910,339.3,58282
Mansfield,IL,Illinois,Piatt,40.2125,-88.5084,910,692.2,61854
Plantersville,MS,Mississippi,Lee,34.2103,-88.6655,910,167.9,38862
Gary,WV,West Virginia,McDowell,37.3619,-81.5415,910,417.9,24830 24888 24836
